,ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,cellchat_pvals
4536,Lama4,Lama4,0.8089569160997733,0.34678374472466206,7.3557024,Itga7,Itga7_Itgb1,0.195578231292517,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4532,Lamb2,Lamb2,0.1933106575963719,0.0,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4530,Lamb2,Lamb2,0.1933106575963719,0.0,7.3557024,Itga7,Itga7_Itgb1,0.195578231292517,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4528,Lamb2,Lamb2,0.1933106575963719,0.0,7.3557024,Itga6,Itga6_Itgb1,0.3242630385487528,0.05345265101815594,Endothelial cells,Endothelial cells,0.0,1.0
4524,Lamc1,Lamc1,0.5702947845804989,0.18227725784657697,7.3557024,Itga7,Itga7_Itgb1,0.195578231292517,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4553,Vwf,Vwf,0.11961451247165533,0.0,7.3557024,Itga9,Itga9,0.13321995464852607,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4520,Col4a2,Col4a2,0.3089569160997732,0.04911962784517542,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4516,Lamb1,Lamb1,0.17063492063492064,0.0,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4514,Lamb1,Lamb1,0.17063492063492064,0.0,7.3557024,Itga7,Itga7_Itgb1,0.195578231292517,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4512,Lamb1,Lamb1,0.17063492063492064,0.0,7.3557024,Itga6,Itga6_Itgb1,0.3242630385487528,0.05345265101815594,Endothelial cells,Endothelial cells,0.0,1.0
4510,Vwf,Vwf,0.11961451247165533,0.0,7.3557024,Itgb1,Itgb1,0.4155328798185941,0.05956092482924637,Endothelial cells,Endothelial cells,0.0,1.0
4509,Col4a1,Col4a1,0.6978458049886621,0.23167420111958842,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4505,Jam3,Jam3,0.16439909297052155,0.0,7.3557024,Itgb1,Itgb1,0.4155328798185941,0.05956092482924637,Endothelial cells,Endothelial cells,0.0,1.0
4504,Adam9,Adam9,0.18253968253968253,0.0,7.3557024,Itgb1,Itgb1,0.4155328798185941,0.05956092482924637,Endothelial cells,Endothelial cells,0.0,1.0
4502,Adam12,Adam12,0.14682539682539683,0.0,7.3557024,Itgb1,Itgb1,0.4155328798185941,0.05956092482924637,Endothelial cells,Endothelial cells,0.0,1.0
4500,Timp3,Timp3,0.373015873015873,0.0613312021352745,7.3557024,Met,Met,0.14795918367346939,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4499,Adam17,Adam17,0.2698412698412698,0.04272744970091455,7.3557024,Met,Met,0.14795918367346939,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4498,Adam10,Adam10,0.2545351473922903,0.035809580226624796,7.3557024,Met,Met,0.14795918367346939,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4494,Psen1,Psen1,0.1683673469387755,0.0,7.3557024,Notch4,Notch4,0.1655328798185941,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4552,Adam12,Adam12,0.14682539682539683,0.0,7.3557024,Itga9,Itga9,0.13321995464852607,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4554,Vegfa,Vegfa,0.6785714285714286,0.22855029829134216,7.3557024,Itga9,Itga9,0.13321995464852607,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4595,Col18a1,Col18a1,0.1054421768707483,0.0,7.3557024,Itgb5,Itgb5,0.13378684807256236,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4579,Psap,Psap,0.4200680272108844,0.06193857563347813,7.3557024,Lrp1,Lrp1,0.22732426303854875,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4594,Ltbp3,Ltbp3,0.13435374149659865,0.0,7.3557024,Itgb5,Itgb5,0.13378684807256236,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4593,Col4a2,Col4a2,0.3089569160997732,0.04911962784517542,7.3557024,Itgb5,Itgb5,0.13378684807256236,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4592,Adam9,Adam9,0.18253968253968253,0.0,7.3557024,Itgb5,Itgb5,0.13378684807256236,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4590,Bmp6,Bmp6,0.23015873015873015,0.0,7.3557024,Acvr1,Acvr1_Bmpr2,0.1717687074829932,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4588,Bmp6,Bmp6,0.23015873015873015,0.0,7.3557024,Acvr1,Acvr1_Acvr2a,0.1717687074829932,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4587,Apoe,Apoe,0.12414965986394558,0.0,7.3557024,Scarb1,Scarb1,0.11678004535147392,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4586,Col4a1,Col4a1,0.6978458049886621,0.23167420111958842,7.3557024,Cd47,Cd47,0.20918367346938777,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4585,Adam9,Adam9,0.18253968253968253,0.0,7.3557024,Itga6,Itga6,0.3242630385487528,0.05345265101815594,Endothelial cells,Endothelial cells,0.0,1.0
4584,Apoe,Apoe,0.12414965986394558,0.0,7.3557024,Lrp5,Lrp5,0.23979591836734693,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4583,Gnai2,Gnai2,0.16043083900226757,0.0,7.3557024,Cav1,Cav1,0.4756235827664399,0.0652838788486419,Endothelial cells,Endothelial cells,0.0,1.0
4582,Hsp90b1,Hsp90b1,0.11678004535147392,0.0,7.3557024,Lrp1,Lrp1,0.22732426303854875,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4581,F8,F8,0.10374149659863946,0.0,7.3557024,Lrp1,Lrp1,0.22732426303854875,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4580,Lpl,Lpl,0.8877551020408163,0.4213852311185006,7.3557024,Lrp1,Lrp1,0.22732426303854875,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4578,Calr,Calr,0.12698412698412698,0.0,7.3557024,Lrp1,Lrp1,0.22732426303854875,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4555,Tgm2,Tgm2,0.1473922902494331,0.0,7.3557024,Itga9,Itga9,0.13321995464852607,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4577,Apoe,Apoe,0.12414965986394558,0.0,7.3557024,Lrp1,Lrp1,0.22732426303854875,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4576,Vwf,Vwf,0.11961451247165533,0.0,7.3557024,Lrp1,Lrp1,0.22732426303854875,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4575,App,App,0.6218820861678005,0.1988029515832529,7.3557024,Lrp1,Lrp1,0.22732426303854875,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4573,Lamb2,Lamb2,0.1933106575963719,0.0,7.3557024,Rpsa,Rpsa,0.26303854875283444,0.04310879082694402,Endothelial cells,Endothelial cells,0.0,1.0
4571,Igfbp4,Igfbp4,0.18764172335600907,0.0,7.3557024,Lrp6,Lrp6,0.8786848072562359,0.4782303317296367,Endothelial cells,Endothelial cells,0.0,1.0
4570,Apoe,Apoe,0.12414965986394558,0.0,7.3557024,Lrp6,Lrp6,0.8786848072562359,0.4782303317296367,Endothelial cells,Endothelial cells,0.0,1.0
4567,Calr,Calr,0.12698412698412698,0.0,7.3557024,Itgav,Itgav,0.28401360544217685,0.045133924560350154,Endothelial cells,Endothelial cells,0.0,1.0
4565,Nid1,Nid1,0.20238095238095238,0.0,7.3557024,Itgav,Itgav,0.28401360544217685,0.045133924560350154,Endothelial cells,Endothelial cells,0.0,1.0
4564,Adam9,Adam9,0.18253968253968253,0.0,7.3557024,Itgav,Itgav,0.28401360544217685,0.045133924560350154,Endothelial cells,Endothelial cells,0.0,1.0
4563,Rtn4,Rtn4,0.30612244897959184,0.0486012840815256,7.3557024,Cntnap1,Cntnap1,0.10657596371882086,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4560,Lamb1,Lamb1,0.17063492063492064,0.0,7.3557024,Itga1,Itga1,0.5657596371882087,0.17466941096819105,Endothelial cells,Endothelial cells,0.0,1.0
4559,Tgm2,Tgm2,0.1473922902494331,0.0,7.3557024,Sdc4,Sdc4,0.3673469387755102,0.05797690539352131,Endothelial cells,Endothelial cells,0.0,1.0
4556,Adam12,Adam12,0.14682539682539683,0.0,7.3557024,Sdc4,Sdc4,0.3673469387755102,0.05797690539352131,Endothelial cells,Endothelial cells,0.0,1.0
4678,Psen1,Psen1,0.18170266836086404,0.0,7.3557024,Notch4,Notch4,0.1655328798185941,0.0,Immune cells,Endothelial cells,0.0,1.0
4682,Adam10,Adam10,0.22363405336721728,0.0,7.3557024,Met,Met,0.14795918367346939,0.0,Immune cells,Endothelial cells,0.0,1.0
4492,App,App,0.6218820861678005,0.1988029515832529,7.3557024,Notch2,Notch2,0.16439909297052155,0.0,Endothelial cells,Endothelial cells,0.0,1.0
4683,Adam17,Adam17,0.27064803049555275,0.041846657395754425,7.3557024,Met,Met,0.14795918367346939,0.0,Immune cells,Endothelial cells,0.0,1.0
4815,Psen1,Psen1,0.183206106870229,0.0,7.3557024,Notch1,Notch1,0.12131519274376418,0.0,Mesothelium,Endothelial cells,0.0,1.0
4814,Ybx1,Ybx1,0.16793893129770993,0.0,7.3557024,Notch1,Notch1,0.12131519274376418,0.0,Mesothelium,Endothelial cells,0.0,1.0
4813,Adam17,Adam17,0.2824427480916031,0.042784609594201384,7.3557024,Notch1,Notch1,0.12131519274376418,0.0,Mesothelium,Endothelial cells,0.0,1.0
4812,Adam10,Adam10,0.33587786259541985,0.05385710446423467,7.3557024,Notch1,Notch1,0.12131519274376418,0.0,Mesothelium,Endothelial cells,0.0,1.0
4811,Bsg,Bsg,0.24904701397712833,0.0,7.3557024,Slc16a7,Slc16a7,0.18253968253968253,0.0,Immune cells,Endothelial cells,0.0,1.0
4810,Bsg,Bsg,0.24904701397712833,0.0,7.3557024,Slc16a1,Slc16a1,0.2947845804988662,0.04708639902623009,Immune cells,Endothelial cells,0.0,1.0
4809,Alb,Alb,0.13087674714104194,0.0,7.3557024,Fcgrt,B2m_Fcgrt,0.13151927437641722,0.0,Immune cells,Endothelial cells,0.0,1.0
4807,Rtn4,Rtn4,0.2604828462515883,0.03630729124597612,7.3557024,Rtn4rl1,Rtn4rl1,0.12755102040816327,0.0,Immune cells,Endothelial cells,0.0,1.0
4806,Psap,Psap,0.5133418043202033,0.1472536453977194,7.3557024,Ar,Ar,0.10884353741496598,0.0,Immune cells,Endothelial cells,0.0,1.0
4805,Gnai2,Gnai2,0.13850063532401524,0.0,7.3557024,Adcy9,Adcy9,0.46201814058956914,0.07044794783828318,Immune cells,Endothelial cells,0.0,1.0
4804,Gnai2,Gnai2,0.13850063532401524,0.0,7.3557024,Ednrb,Ednrb,0.12755102040816327,0.0,Immune cells,Endothelial cells,0.0,1.0
4803,Retn,Retn,0.45870393900889456,0.06538974295777797,7.3557024,Cap1,Cap1,0.1417233560090703,0.0,Immune cells,Endothelial cells,0.0,1.0
4802,Angptl4,Angptl4,0.3418043202033037,0.056148410728077344,7.3557024,Cdh5,Cdh5,0.18424036281179137,0.0,Immune cells,Endothelial cells,0.0,1.0
4801,Adipoq,Adipoq,0.5273189326556544,0.15430267814925244,7.3557024,Adipor1,Adipor1,0.14285714285714285,0.0,Immune cells,Endothelial cells,0.0,1.0
4799,Gas6,Gas6,0.10800508259212198,0.0,7.3557024,Mertk,Mertk,0.15702947845804988,0.0,Immune cells,Endothelial cells,0.0,1.0
4798,Calr,Calr,0.13087674714104194,0.0,7.3557024,Scarf1,Scarf1,0.23752834467120182,0.0,Immune cells,Endothelial cells,0.0,1.0
4797,Rims2,Rims2,0.13468869123252858,0.0,7.3557024,Abca1,Abca1,0.17970521541950113,0.0,Immune cells,Endothelial cells,0.0,1.0
4796,Apoe,Apoe,0.11181702668360864,0.0,7.3557024,Abca1,Abca1,0.17970521541950113,0.0,Immune cells,Endothelial cells,0.0,1.0
4794,Igf1,Igf1,0.21092757306226176,0.0,7.3557024,Insr,Insr,0.5521541950113379,0.17276095808797418,Immune cells,Endothelial cells,0.0,1.0
4792,Grn,Grn,0.18424396442185514,0.0,7.3557024,Sort1,Sort1,0.3276643990929705,0.053232474212736317,Immune cells,Endothelial cells,0.0,1.0
4791,Gnai2,Gnai2,0.13850063532401524,0.0,7.3557024,S1pr1,S1pr1,0.16950113378684808,0.0,Immune cells,Endothelial cells,0.0,1.0
4790,Agt,Agt,0.18043202033036848,0.0,7.3557024,Enpep,Enpep,0.2834467120181406,0.04875211784940593,Immune cells,Endothelial cells,0.0,1.0
4789,Igf1,Igf1,0.21092757306226176,0.0,7.3557024,Igf2r,Igf2r,0.1417233560090703,0.0,Immune cells,Endothelial cells,0.0,1.0
4788,Gnai2,Gnai2,0.13850063532401524,0.0,7.3557024,Unc5b,Unc5b,0.15816326530612246,0.0,Immune cells,Endothelial cells,0.0,1.0
4787,Slit2,Slit2,0.1156289707750953,0.0,7.3557024,App,App,0.6218820861678005,0.1988029515832529,Immune cells,Endothelial cells,0.0,1.0
4786,Angpt1,Angpt1,0.21473951715374842,0.0,7.3557024,Tek,Tek,0.37244897959183676,0.058679727364649846,Immune cells,Endothelial cells,0.0,1.0
4785,Angptl4,Angptl4,0.3418043202033037,0.056148410728077344,7.3557024,Tie1,Tie1,0.14965986394557823,0.0,Immune cells,Endothelial cells,0.0,1.0
4784,Angpt1,Angpt1,0.21473951715374842,0.0,7.3557024,Tie1,Tie1,0.14965986394557823,0.0,Immune cells,Endothelial cells,0.0,1.0
4783,Gnai2,Gnai2,0.13850063532401524,0.0,7.3557024,Tshr,Tshr,0.11791383219954649,0.0,Immune cells,Endothelial cells,0.0,1.0
4816,Adam10,Adam10,0.33587786259541985,0.05385710446423467,7.3557024,Notch2,Notch2,0.16439909297052155,0.0,Mesothelium,Endothelial cells,0.0,1.0
4817,App,App,0.8473282442748091,0.3108438459782189,7.3557024,Notch2,Notch2,0.16439909297052155,0.0,Mesothelium,Endothelial cells,0.0,1.0
4818,Psen1,Psen1,0.183206106870229,0.0,7.3557024,Notch2,Notch2,0.16439909297052155,0.0,Mesothelium,Endothelial cells,0.0,1.0
4859,Lamb1,Lamb1,0.1450381679389313,0.0,7.3557024,Itga6,Itga6_Itgb1,0.3242630385487528,0.05345265101815594,Mesothelium,Endothelial cells,0.0,1.0
4891,Col4a4,Col4a4,0.12213740458015267,0.0,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Mesothelium,Endothelial cells,0.0,1.0
4888,Col4a4,Col4a4,0.12213740458015267,0.0,7.3557024,Itgb1,Itga1_Itgb1,0.4155328798185941,0.05956092482924637,Mesothelium,Endothelial cells,0.0,1.0
4887,Col4a5,Col4a5,0.3053435114503817,0.05037699761429159,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Mesothelium,Endothelial cells,0.0,1.0
4883,Lama2,Lama2,0.31297709923664124,0.05544448064589026,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Mesothelium,Endothelial cells,0.0,1.0
4881,Lama2,Lama2,0.31297709923664124,0.05544448064589026,7.3557024,Itga7,Itga7_Itgb1,0.195578231292517,0.0,Mesothelium,Endothelial cells,0.0,1.0
4877,Col6a2,Col6a2,0.2366412213740458,0.0,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Mesothelium,Endothelial cells,0.0,1.0
4874,Col6a2,Col6a2,0.2366412213740458,0.0,7.3557024,Itgb1,Itga1_Itgb1,0.4155328798185941,0.05956092482924637,Mesothelium,Endothelial cells,0.0,1.0
4873,Lamc1,Lamc1,0.46564885496183206,0.07145296607823687,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Mesothelium,Endothelial cells,0.0,1.0
4871,Lamc1,Lamc1,0.46564885496183206,0.07145296607823687,7.3557024,Itga7,Itga7_Itgb1,0.195578231292517,0.0,Mesothelium,Endothelial cells,0.0,1.0
4867,Col4a2,Col4a2,0.2366412213740458,0.0,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Mesothelium,Endothelial cells,0.0,1.0
4864,Col4a2,Col4a2,0.2366412213740458,0.0,7.3557024,Itgb1,Itga1_Itgb1,0.4155328798185941,0.05956092482924637,Mesothelium,Endothelial cells,0.0,1.0
4863,Lamb1,Lamb1,0.1450381679389313,0.0,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Mesothelium,Endothelial cells,0.0,1.0
4861,Lamb1,Lamb1,0.1450381679389313,0.0,7.3557024,Itga7,Itga7_Itgb1,0.195578231292517,0.0,Mesothelium,Endothelial cells,0.0,1.0
4855,Col4a1,Col4a1,0.5572519083969466,0.19041337185610863,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Mesothelium,Endothelial cells,0.0,1.0
4819,Psen1,Psen1,0.183206106870229,0.0,7.3557024,Notch4,Notch4,0.1655328798185941,0.0,Mesothelium,Endothelial cells,0.0,1.0
4851,Col1a1,Col1a1,0.1297709923664122,0.0,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Mesothelium,Endothelial cells,0.0,1.0
4848,Col1a1,Col1a1,0.1297709923664122,0.0,7.3557024,Itgb1,Itga1_Itgb1,0.4155328798185941,0.05956092482924637,Mesothelium,Endothelial cells,0.0,1.0
4847,Col6a6,Col6a6,0.20610687022900764,0.0,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Mesothelium,Endothelial cells,0.0,1.0
4844,Col6a6,Col6a6,0.20610687022900764,0.0,7.3557024,Itgb1,Itga1_Itgb1,0.4155328798185941,0.05956092482924637,Mesothelium,Endothelial cells,0.0,1.0
4843,Adam9,Adam9,0.15267175572519084,0.0,7.3557024,Itgb1,Itgb1,0.4155328798185941,0.05956092482924637,Mesothelium,Endothelial cells,0.0,1.0
4840,Timp3,Timp3,0.22900763358778625,0.0,7.3557024,Met,Met,0.14795918367346939,0.0,Mesothelium,Endothelial cells,0.0,1.0
4839,Dcn,Dcn,0.11450381679389313,0.0,7.3557024,Met,Met,0.14795918367346939,0.0,Mesothelium,Endothelial cells,0.0,1.0
4838,Sema5a,Sema5a,0.6793893129770993,0.21164418415345598,7.3557024,Met,Met,0.14795918367346939,0.0,Mesothelium,Endothelial cells,0.0,1.0
4837,Adam17,Adam17,0.2824427480916031,0.042784609594201384,7.3557024,Met,Met,0.14795918367346939,0.0,Mesothelium,Endothelial cells,0.0,1.0
4836,Adam10,Adam10,0.33587786259541985,0.05385710446423467,7.3557024,Met,Met,0.14795918367346939,0.0,Mesothelium,Endothelial cells,0.0,1.0
4826,Sema3f,Sema3f,0.11450381679389313,0.0,7.3557024,Plxna4,Nrp2_Plxna4,0.3010204081632653,0.05165945789440521,Mesothelium,Endothelial cells,0.0,1.0
4823,Sema3f,Sema3f,0.11450381679389313,0.0,7.3557024,Nrp2,Nrp2_Plxna2,0.4336734693877551,0.06374768240699193,Mesothelium,Endothelial cells,0.0,1.0
4822,Vegfc,Vegfc,0.21374045801526717,0.0,7.3557024,Nrp2,Nrp2,0.4336734693877551,0.06374768240699193,Mesothelium,Endothelial cells,0.0,1.0
4782,Calr,Calr,0.13087674714104194,0.0,7.3557024,Tshr,Tshr,0.11791383219954649,0.0,Immune cells,Endothelial cells,0.0,1.0
4781,Lama4,Lama4,0.7852604828462516,0.3308960737846546,7.3557024,Dag1,Dag1,0.2193877551020408,0.0,Immune cells,Endothelial cells,0.0,1.0
4780,Lamb2,Lamb2,0.10165184243964422,0.0,7.3557024,Dag1,Dag1,0.2193877551020408,0.0,Immune cells,Endothelial cells,0.0,1.0
4717,Angpt1,Angpt1,0.21473951715374842,0.0,7.3557024,Itgb1,Itgb1,0.4155328798185941,0.05956092482924637,Immune cells,Endothelial cells,0.0,1.0
4738,Apoe,Apoe,0.11181702668360864,0.0,7.3557024,Lrp1,Lrp1,0.22732426303854875,0.0,Immune cells,Endothelial cells,0.0,1.0
4737,App,App,0.5463786531130876,0.17636496269356736,7.3557024,Lrp1,Lrp1,0.22732426303854875,0.0,Immune cells,Endothelial cells,0.0,1.0
4735,Lamb2,Lamb2,0.10165184243964422,0.0,7.3557024,Rpsa,Rpsa,0.26303854875283444,0.04310879082694402,Immune cells,Endothelial cells,0.0,1.0
4733,Igfbp4,Igfbp4,0.19949174078780177,0.0,7.3557024,Lrp6,Lrp6,0.8786848072562359,0.4782303317296367,Immune cells,Endothelial cells,0.0,1.0
4732,Apoe,Apoe,0.11181702668360864,0.0,7.3557024,Lrp6,Lrp6,0.8786848072562359,0.4782303317296367,Immune cells,Endothelial cells,0.0,1.0
4730,Calr,Calr,0.13087674714104194,0.0,7.3557024,Itgav,Itgav,0.28401360544217685,0.045133924560350154,Immune cells,Endothelial cells,0.0,1.0
4728,Adam9,Adam9,0.16645489199491742,0.0,7.3557024,Itgav,Itgav,0.28401360544217685,0.045133924560350154,Immune cells,Endothelial cells,0.0,1.0
4727,Rtn4,Rtn4,0.2604828462515883,0.03630729124597612,7.3557024,Cntnap1,Cntnap1,0.10657596371882086,0.0,Immune cells,Endothelial cells,0.0,1.0
4723,Ccl5,Ccl5,0.11308767471410419,0.0,7.3557024,Sdc4,Sdc4,0.3673469387755102,0.05797690539352131,Immune cells,Endothelial cells,0.0,1.0
4722,Adam12,Adam12,0.11689961880559085,0.0,7.3557024,Sdc4,Sdc4,0.3673469387755102,0.05797690539352131,Immune cells,Endothelial cells,0.0,1.0
4721,Vegfa,Vegfa,0.7522236340533672,0.2791651325979873,7.3557024,Itga9,Itga9,0.13321995464852607,0.0,Immune cells,Endothelial cells,0.0,1.0
4720,Adam12,Adam12,0.11689961880559085,0.0,7.3557024,Itga9,Itga9,0.13321995464852607,0.0,Immune cells,Endothelial cells,0.0,1.0
4718,Col7a1,Col7a1,0.16772554002541296,0.0,7.3557024,Itgb1,Itga1_Itgb1,0.4155328798185941,0.05956092482924637,Immune cells,Endothelial cells,0.0,1.0
4714,Lama4,Lama4,0.7852604828462516,0.3308960737846546,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Immune cells,Endothelial cells,0.0,1.0
4740,Psap,Psap,0.5133418043202033,0.1472536453977194,7.3557024,Lrp1,Lrp1,0.22732426303854875,0.0,Immune cells,Endothelial cells,0.0,1.0
4712,Lama4,Lama4,0.7852604828462516,0.3308960737846546,7.3557024,Itga7,Itga7_Itgb1,0.195578231292517,0.0,Immune cells,Endothelial cells,0.0,1.0
4708,Lamb2,Lamb2,0.10165184243964422,0.0,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Immune cells,Endothelial cells,0.0,1.0
4706,Lamb2,Lamb2,0.10165184243964422,0.0,7.3557024,Itga7,Itga7_Itgb1,0.195578231292517,0.0,Immune cells,Endothelial cells,0.0,1.0
4704,Lamb2,Lamb2,0.10165184243964422,0.0,7.3557024,Itga6,Itga6_Itgb1,0.3242630385487528,0.05345265101815594,Immune cells,Endothelial cells,0.0,1.0
4702,Lamc1,Lamc1,0.46886912325285895,0.06801537868534643,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Immune cells,Endothelial cells,0.0,1.0
4700,Lamc1,Lamc1,0.46886912325285895,0.06801537868534643,7.3557024,Itga7,Itga7_Itgb1,0.195578231292517,0.0,Immune cells,Endothelial cells,0.0,1.0
4696,Col4a2,Col4a2,0.2071156289707751,0.0,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Immune cells,Endothelial cells,0.0,1.0
4693,Col4a2,Col4a2,0.2071156289707751,0.0,7.3557024,Itgb1,Itga1_Itgb1,0.4155328798185941,0.05956092482924637,Immune cells,Endothelial cells,0.0,1.0
4692,Col4a1,Col4a1,0.5832274459974587,0.20128018956405236,7.3557024,Itga9,Itga9_Itgb1,0.13321995464852607,0.0,Immune cells,Endothelial cells,0.0,1.0
4688,Adam9,Adam9,0.16645489199491742,0.0,7.3557024,Itgb1,Itgb1,0.4155328798185941,0.05956092482924637,Immune cells,Endothelial cells,0.0,1.0
4686,Adam12,Adam12,0.11689961880559085,0.0,7.3557024,Itgb1,Itgb1,0.4155328798185941,0.05956092482924637,Immune cells,Endothelial cells,0.0,1.0
4685,Adam10,Adam10,0.22363405336721728,0.0,7.3557024,Tspan14,Tspan14,0.3197278911564626,0.05028367724130635,Immune cells,Endothelial cells,0.0,1.0
4684,Timp3,Timp3,0.19949174078780177,0.0,7.3557024,Met,Met,0.14795918367346939,0.0,Immune cells,Endothelial cells,0.0,1.0
4739,Calr,Calr,0.13087674714104194,0.0,7.3557024,Lrp1,Lrp1,0.22732426303854875,0.0,Immune cells,Endothelial cells,0.0,1.0
4741,Lpl,Lpl,0.9174078780177891,0.4387809763836778,7.3557024,Lrp1,Lrp1,0.22732426303854875,0.0,Immune cells,Endothelial cells,0.0,1.0
4779,Lamc1,Lamc1,0.46886912325285895,0.06801537868534643,7.3557024,Dag1,Dag1,0.2193877551020408,0.0,Immune cells,Endothelial cells,0.0,1.0
4757,Igf1,Igf1,0.21092757306226176,0.0,7.3557024,Igf1r,Igf1r,0.3112244897959184,0.0508656695266169,Immune cells,Endothelial cells,0.0,1.0
4778,Timp3,Timp3,0.19949174078780177,0.0,7.3557024,Kdr,Kdr,0.3287981859410431,0.054583733603845865,Immune cells,Endothelial cells,0.0,1.0
4777,Pdgfc,Pdgfc,0.10292249047013977,0.0,7.3557024,Kdr,Kdr,0.3287981859410431,0.054583733603845865,Immune cells,Endothelial cells,0.0,1.0
4776,Vegfb,Vegfb,0.14104193138500634,0.0,7.3557024,Kdr,Flt1_Kdr,0.3287981859410431,0.054583733603845865,Immune cells,Endothelial cells,0.0,1.0
4772,Pdgfc,Pdgfc,0.10292249047013977,0.0,7.3557024,Flt1,Flt1,0.5578231292517006,0.1796447384601841,Immune cells,Endothelial cells,0.0,1.0
4769,Ntrk3,Ntrk3,0.5603557814485387,0.19578668948827133,7.3557024,Ptprs,Ptprs,0.14852607709750568,0.0,Immune cells,Endothelial cells,0.0,1.0
4768,Vegfb,Vegfb,0.14104193138500634,0.0,7.3557024,Nrp1,Nrp1,0.8367346938775511,0.37845167478649394,Immune cells,Endothelial cells,0.0,1.0
4766,Fgf1,Fgf1,0.20838627700127066,0.0,7.3557024,Nrp1,Nrp1,0.8367346938775511,0.37845167478649394,Immune cells,Endothelial cells,0.0,1.0
4765,Alcam,Alcam,0.15247776365946633,0.0,7.3557024,Nrp1,Nrp1,0.8367346938775511,0.37845167478649394,Immune cells,Endothelial cells,0.0,1.0
4763,Efna5,Efna5,0.7217280813214739,0.25576058522784806,7.3557024,Epha4,Epha4,0.17403628117913833,0.0,Immune cells,Endothelial cells,0.0,1.0
4761,Fgf1,Fgf1,0.20838627700127066,0.0,7.3557024,Fgfr2,Fgfr2,0.14909297052154194,0.0,Immune cells,Endothelial cells,0.0,1.0
4760,Sparc,Sparc,0.11689961880559085,0.0,7.3557024,Fgfr1,Fgfr1,0.44614512471655327,0.06586951351728565,Immune cells,Endothelial cells,0.0,1.0
4759,Fgf1,Fgf1,0.20838627700127066,0.0,7.3557024,Fgfr1,Fgfr1,0.44614512471655327,0.06586951351728565,Immune cells,Endothelial cells,0.0,1.0
4758,Gnai2,Gnai2,0.13850063532401524,0.0,7.3557024,Igf1r,Igf1r,0.3112244897959184,0.0508656695266169,Immune cells,Endothelial cells,0.0,1.0
